"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.989314967E1,-3.113525391E-2,-9.805509338E0,4.308041382E-1,9.815017830E0
2.990311967E1,-3.218307495E-2,-9.788893890E0,4.192781067E-1,9.797921896E0
2.991308967E1,-2.574645996E-2,-9.783804474E0,4.288581848E-1,9.793232980E0
2.992305967E1,-3.487747192E-2,-9.804611206E0,4.204756165E-1,9.813685194E0
2.993302967E1,-1.841171265E-2,-9.793384552E0,4.260140991E-1,9.802663311E0
2.994299867E1,-3.338058472E-2,-9.787995758E0,4.219725037E-1,9.797144279E0
2.995296867E1,-3.233276367E-2,-9.787546692E0,4.269122314E-1,9.796906129E0
2.996293867E1,-3.667373657E-2,-9.795330505E0,4.110452271E-1,9.804019729E0
2.997290867E1,-2.020797729E-2,-9.792037354E0,4.212240601E-1,9.801113896E0
2.998287867E1,-1.092727661E-2,-9.789792023E0,4.354444885E-1,9.799477494E0
2.999284767E1,-1.167572021E-2,-9.785600739E0,4.182302856E-1,9.794541067E0
3.000281767E1,-1.002914429E-2,-9.778565369E0,4.249662781E-1,9.787800447E0
3.001278667E1,-1.796264648E-2,-9.799222412E0,4.328997803E-1,9.808796295E0
3.002275667E1,-2.439926147E-2,-9.790241089E0,4.101470947E-1,9.798858941E0
3.003272667E1,-3.353027344E-2,-9.794432373E0,4.317022705E-1,9.803999013E0
3.004269567E1,-2.918930054E-2,-9.786349182E0,4.303550720E-1,9.795850541E0
3.005266567E1,-2.469863892E-2,-9.805958405E0,4.209246826E-1,9.815019503E0
3.006263367E1,-1.751358032E-2,-9.790091400E0,4.288581848E-1,9.799495686E0
3.007260267E1,-2.484832764E-2,-9.790241089E0,4.284091187E-1,9.799641442E0
3.008257167E1,-2.604583740E-2,-9.787546692E0,4.134402466E-1,9.796309584E0
3.009254067E1,-3.173400879E-2,-9.788444824E0,4.177812195E-1,9.797407834E0
3.010250967E1,-3.502716064E-2,-9.778565369E0,4.432283020E-1,9.788667882E0
3.011247867E1,-3.308120728E-2,-9.779613190E0,4.400848389E-1,9.789566036E0
3.012244767E1,-3.278182983E-2,-9.795929260E0,4.225712585E-1,9.805094145E0
3.013241567E1,-2.574645996E-2,-9.798024902E0,4.270619202E-1,9.807361355E0
3.014238467E1,-2.484832764E-2,-9.803413696E0,4.281097412E-1,9.812788365E0
3.015235367E1,-1.332229614E-2,-9.799821167E0,4.278103638E-1,9.809163782E0
3.016232267E1,-1.796264648E-3,-9.793384552E0,4.194277954E-1,9.802362158E0
3.017229067E1,-2.888992310E-2,-9.780661011E0,4.266128540E-1,9.790003216E0
3.018225967E1,-3.382965088E-2,-9.804910583E0,4.364923096E-1,9.814679900E0
3.019222767E1,-3.023712158E-2,-9.793384552E0,4.264631653E-1,9.802712181E0
3.020219667E1,-1.811233521E-2,-9.794132996E0,4.297563171E-1,9.803573822E0
3.021216667E1,-1.287322998E-2,-9.788744202E0,4.267625427E-1,9.798051083E0
3.022213467E1,-2.110610962E-2,-9.790390778E0,4.194277954E-1,9.799393692E0
3.023210267E1,-1.182540894E-2,-9.797575836E0,4.188290405E-1,9.806530980E0
3.024207167E1,-2.050735474E-2,-9.806108093E0,4.251159668E-1,9.815340039E0
3.025204067E1,-2.200424194E-2,-9.808652802E0,4.056564331E-1,9.817062244E0
3.026200867E1,-3.817062378E-2,-9.790091400E0,4.197271729E-1,9.799159021E0
3.027197767E1,-4.206253052E-2,-9.800719299E0,4.227209473E-1,9.809921561E0
3.028194667E1,-2.604583740E-2,-9.792935486E0,4.017645264E-1,9.801208015E0
3.029191467E1,-2.260299683E-2,-9.785001984E0,4.195774841E-1,9.794019603E0
3.030188267E1,-3.457809448E-2,-9.789492645E0,4.179309082E-1,9.798470704E0
3.031185167E1,-2.784210205E-2,-9.789043579E0,4.260140991E-1,9.798348707E0
3.032181967E1,-2.110610962E-2,-9.799072723E0,4.367916870E-1,9.808825551E0
3.033178867E1,-2.634521484E-2,-9.794731750E0,4.267625427E-1,9.804059894E0
3.034175667E1,-2.709365845E-2,-9.775122528E0,4.242178345E-1,9.784360749E0
3.035172467E1,-4.475692749E-2,-9.786648560E0,4.275109863E-1,9.796083853E0
3.036169267E1,-2.634521484E-2,-9.789792023E0,4.161346436E-1,9.798667765E0
3.037166067E1,-2.424957275E-2,-9.801467743E0,4.079017639E-1,9.809981743E0
3.038162867E1,-1.841171265E-2,-9.798324280E0,4.234693909E-1,9.807488160E0
3.039159667E1,-2.844085693E-2,-9.794432373E0,4.323010254E-1,9.804009311E0
3.040156567E1,-3.293151855E-2,-9.789342957E0,4.318519592E-1,9.798919130E0
3.041153367E1,-2.350112915E-2,-9.783804474E0,4.340972900E-1,9.793458161E0
3.042150267E1,-1.841171265E-2,-9.805209961E0,4.237687683E-1,9.814380334E0
3.043147167E1,-1.646575928E-2,-9.803264008E0,4.222718811E-1,9.812368209E0
3.044143967E1,-3.427871704E-2,-9.796228638E0,4.302053833E-1,9.805730326E0
3.045140767E1,-3.248245239E-2,-9.786349182E0,4.177812195E-1,9.795316563E0
3.046137667E1,-4.011657715E-2,-9.787546692E0,4.147874451E-1,9.796414049E0
3.047134467E1,-2.829116821E-2,-9.789642334E0,4.174818420E-1,9.798580943E0
3.048131367E1,-2.739303589E-2,-9.792336731E0,4.270619202E-1,9.801683065E0
3.049128167E1,-3.397933960E-2,-9.797575836E0,4.240681458E-1,9.806807873E0
3.050125067E1,-3.308120728E-2,-9.777966614E0,4.234693909E-1,9.787188145E0
3.051121867E1,-2.664459229E-2,-9.769883423E0,4.198768616E-1,9.778938010E0
3.052118667E1,-2.679428101E-2,-9.779463501E0,4.466711426E-1,9.789695573E0
3.053115567E1,5.987548828E-4,-9.808952179E0,4.294569397E-1,9.818348969E0
3.054112367E1,-2.514770508E-2,-9.791737976E0,4.067042542E-1,9.800212924E0
3.055109267E1,-3.697311401E-2,-9.788145447E0,4.119433594E-1,9.796879893E0
3.056106067E1,-2.409988403E-2,-9.775721283E0,4.076023865E-1,9.784244841E0
3.057102967E1,-2.888992310E-2,-9.807455292E0,3.971241760E-1,9.815534705E0
3.058099867E1,-4.266128540E-2,-9.805808716E0,4.171824646E-1,9.814771814E0
3.059096767E1,-3.936813354E-2,-9.797126770E0,4.222718811E-1,9.806301869E0
3.060093567E1,-8.232879639E-3,-9.802964630E0,4.399351501E-1,9.812834772E0
3.061090467E1,1.122665405E-2,-9.789043579E0,4.460723877E-1,9.799208172E0
3.062087367E1,-1.287322998E-2,-9.791288910E0,4.323010254E-1,9.800836108E0
3.063084267E1,-4.715194702E-2,-9.793234863E0,4.281097412E-1,9.802701176E0
3.064081167E1,-2.799179077E-2,-9.801018677E0,4.111949158E-1,9.809680520E0
3.065078067E1,-2.574645996E-2,-9.781708832E0,4.287084961E-1,9.791132801E0
3.066075067E1,-8.981323242E-3,-9.803862762E0,4.161346436E-1,9.812694521E0
3.067071867E1,-2.230361938E-2,-9.785001984E0,4.191284180E-1,9.793999689E0
3.068068767E1,-1.302291870E-2,-9.791887665E0,4.174818420E-1,9.800792046E0
3.069065667E1,-0.000000000E0,-9.791288910E0,4.358935547E-1,9.800986772E0
3.070062467E1,-3.233276367E-2,-9.791887665E0,4.236190796E-1,9.801100069E0
3.071059367E1,-5.688171387E-2,-9.783505096E0,3.975732422E-1,9.791745094E0
3.072056267E1,-3.861968994E-2,-9.796078949E0,4.296066284E-1,9.805570667E0
3.073053067E1,-1.002914429E-2,-9.793983307E0,4.138893127E-1,9.802729924E0
3.074049967E1,-1.197509766E-3,-9.795480194E0,4.180805969E-1,9.804398250E0
3.075046867E1,-2.245330811E-2,-9.790091400E0,4.156855774E-1,9.798938120E0
3.076043767E1,-2.948867798E-2,-9.791139221E0,4.119433594E-1,9.799845619E0
3.077040667E1,-1.496887207E-3,-9.799970856E0,4.320016479E-1,9.809488082E0
3.078037567E1,-3.996688843E-2,-9.793983307E0,4.258644104E-1,9.803319176E0
3.079034467E1,-2.769241333E-2,-9.787696381E0,4.222718811E-1,9.796840350E0
3.080031367E1,-2.200424194E-2,-9.780960388E0,4.137396240E-1,9.789731905E0
3.081028167E1,-1.481918335E-2,-9.786798248E0,4.170327759E-1,9.795690680E0
3.082025067E1,-2.125579834E-2,-9.789342957E0,4.070036316E-1,9.797823191E0
3.083021867E1,-3.727249146E-2,-9.788893890E0,4.251159668E-1,9.798191487E0
3.084018667E1,-3.083587646E-2,-9.782457275E0,4.188290405E-1,9.791467661E0
3.085015467E1,-2.185455322E-2,-9.804461517E0,4.158352661E-1,9.813300272E0
3.086012367E1,-2.125579834E-2,-9.779463501E0,4.281097412E-1,9.788852646E0
3.087009267E1,-4.221221924E-2,-9.801767120E0,4.403842163E-1,9.811745961E0
3.088006067E1,-3.861968994E-2,-9.803114319E0,4.174818420E-1,9.812075872E0
3.089002867E1,-1.556762695E-2,-9.797276459E0,4.052073669E-1,9.805664759E0
3.089999767E1,-2.005828857E-2,-9.789792023E0,4.146377563E-1,9.798589422E0
3.090996467E1,-1.901046753E-2,-9.791737976E0,4.185296631E-1,9.800696969E0
3.091993267E1,-3.353027344E-2,-9.780211945E0,4.282594299E-1,9.789641265E0
3.092990167E1,-4.760101318E-2,-9.825717316E0,4.483177185E-1,9.836054870E0
3.093987067E1,-1.257385254E-2,-9.808353424E0,4.402345276E-1,9.818236167E0
3.094983967E1,1.676513672E-2,-9.767787781E0,4.079017639E-1,9.776315413E0
3.095980767E1,-1.392105103E-2,-9.786199493E0,4.071533203E-1,9.794675500E0
3.096977667E1,-5.598358154E-2,-9.797276459E0,3.936813354E-1,9.805342685E0
3.097974567E1,-4.984634399E-2,-9.779014435E0,3.992198181E-1,9.787286878E0
3.098971367E1,-4.206253052E-2,-9.782756653E0,4.282594299E-1,9.792216456E0
3.099968267E1,-2.589614868E-2,-9.799671478E0,4.402345276E-1,9.809589091E0
3.100965167E1,-4.206253052E-2,-9.803563385E0,4.424798584E-1,9.813634022E0
3.101962067E1,-1.377136230E-2,-9.766141205E0,4.427792358E-1,9.776183158E0
3.102958967E1,-1.706451416E-2,-9.770332489E0,4.203259277E-1,9.779384542E0
3.103955867E1,-1.257385254E-2,-9.824669495E0,4.044589233E-1,9.832999329E0
3.104952667E1,-2.275268555E-2,-9.801467743E0,4.167333984E-1,9.810349348E0
3.105949467E1,-4.370910645E-2,-9.786049805E0,4.252656555E-1,9.795383206E0
3.106946367E1,-3.487747192E-2,-9.789342957E0,4.390370178E-1,9.799245148E0
3.107943167E1,-2.859054565E-2,-9.788594513E0,4.266128540E-1,9.797928275E0
3.108940067E1,-1.152603149E-2,-9.789193268E0,4.219725037E-1,9.798290590E0
3.109936867E1,-1.526824951E-2,-9.805808716E0,4.302053833E-1,9.815253148E0
3.110933767E1,-1.721420288E-2,-9.790091400E0,4.203259277E-1,9.799125463E0
3.111930667E1,-1.751358032E-2,-9.787846069E0,4.278103638E-1,9.797206699E0
3.112927467E1,-4.954696655E-2,-9.818083191E0,4.101470947E-1,9.826771244E0
3.113924267E1,-3.353027344E-2,-9.802964630E0,4.270619202E-1,9.812319894E0
3.114921067E1,-2.020797729E-2,-9.784103851E0,4.278103638E-1,9.793473247E0
3.115917867E1,-1.466949463E-2,-9.787995758E0,4.101470947E-1,9.796596184E0
3.116914704E1,-2.649490356E-2,-9.798024902E0,4.180805969E-1,9.806976361E0
3.117911504E1,-3.532653809E-2,-9.794282684E0,4.029620361E-1,9.802632283E0
3.118908404E1,-1.152603149E-2,-9.786798248E0,4.334985352E-1,9.796401063E0
3.119905204E1,-1.841171265E-2,-9.793534241E0,4.442761230E-1,9.803623472E0
3.120902104E1,-3.427871704E-2,-9.794132996E0,4.394860840E-1,9.804048357E0
3.121898904E1,-3.113525391E-2,-9.778415680E0,4.191284180E-1,9.787443550E0
3.122895704E1,-2.200424194E-2,-9.760003967E0,4.135899353E-1,9.768787963E0
3.123892504E1,-1.062789917E-2,-9.793833618E0,4.005670166E-1,9.802027537E0
3.124889404E1,-2.080673218E-2,-9.800419922E0,4.062551880E-1,9.808858590E0
3.125886204E1,-3.397933960E-2,-9.786498871E0,4.161346436E-1,9.795401104E0
3.126883004E1,-2.634521484E-2,-9.789492645E0,4.219725037E-1,9.798618327E0
3.127879904E1,-1.975891113E-2,-9.789492645E0,4.293072510E-1,9.798921440E0
3.128876704E1,-2.903961182E-2,-9.776170349E0,4.281097412E-1,9.785582657E0
3.129873504E1,-1.960922241E-2,-9.783505096E0,4.004173279E-1,9.791715403E0
3.130870304E1,-2.469863892E-2,-9.789342957E0,3.941304016E-1,9.797304952E0
3.131867104E1,-3.517684937E-2,-9.786199493E0,4.200265503E-1,9.795272341E0
3.132863804E1,-3.876937866E-2,-9.802964630E0,4.293072510E-1,9.812437175E0
3.133860604E1,-4.475692749E-2,-9.791588287E0,4.324507141E-1,9.801235534E0
3.134857404E1,-3.278182983E-2,-9.800419922E0,4.272116089E-1,9.809781601E0
3.135854304E1,-2.409988403E-2,-9.780062256E0,4.438270569E-1,9.790157353E0
3.136851104E1,-2.050735474E-2,-9.792636108E0,4.239184570E-1,9.801828878E0
3.137848004E1,-2.395019531E-2,-9.800868988E0,4.161346436E-1,9.809728568E0
3.138844804E1,-1.945953369E-2,-9.797426147E0,4.113446045E-1,9.806076798E0
3.139841504E1,-2.110610962E-2,-9.785451050E0,4.224215698E-1,9.794587163E0
3.140838304E1,-3.382965088E-2,-9.785301361E0,4.135899353E-1,9.794096375E0
3.141835104E1,-2.829116821E-2,-9.801168365E0,4.227209473E-1,9.810320826E0
3.142831904E1,-1.796264648E-2,-9.782906342E0,4.409829712E-1,9.792856842E0
3.143828804E1,-2.395019531E-2,-9.791139221E0,4.489164734E-1,9.801454324E0
3.144826004E1,-2.020797729E-2,-9.789043579E0,4.348457336E-1,9.798717945E0
3.145823304E1,-2.439926147E-2,-9.787247314E0,4.126918030E-1,9.795974675E0
3.146820504E1,-2.020797729E-2,-9.785750427E0,4.168830872E-1,9.794647074E0
3.147817804E1,-4.535568237E-2,-9.784403229E0,4.177812195E-1,9.793423550E0
3.148815104E1,-4.056564331E-2,-9.799521790E0,4.047583008E-1,9.807961162E0
3.149812404E1,-3.338058472E-2,-9.803862762E0,4.195774841E-1,9.812893793E0
3.150809704E1,-1.676513672E-2,-9.790540466E0,4.402345276E-1,9.800447445E0
3.151807104E1,-2.050735474E-2,-9.791887665E0,4.303550720E-1,9.801361644E0
3.152804404E1,-1.287322998E-2,-9.784702606E0,4.276606750E-1,9.794052505E0
3.153801704E1,-8.532257080E-3,-9.785451050E0,4.261637878E-1,9.794730248E0
3.154798904E1,-3.891906738E-2,-9.779912567E0,4.297563171E-1,9.789427716E0
3.155796204E1,-4.700225830E-2,-9.788444824E0,4.213737488E-1,9.797623034E0
3.156793504E1,-3.667373657E-2,-9.786199493E0,4.182302856E-1,9.795200971E0
3.157790804E1,-2.469863892E-2,-9.786947937E0,4.123924255E-1,9.795663707E0
3.158788104E1,-1.601669312E-2,-9.783205719E0,4.278103638E-1,9.792568222E0
3.159785304E1,-2.170486450E-2,-9.803862762E0,4.113446045E-1,9.812512448E0
3.160782604E1,-1.481918335E-2,-9.786498871E0,4.290078735E-1,9.795908713E0
3.161779904E1,-2.784210205E-2,-9.793384552E0,4.318519592E-1,9.802941002E0
3.162777204E1,-2.559677124E-2,-9.781708832E0,4.403842163E-1,9.791650582E0
3.163774504E1,-2.649490356E-2,-9.801018677E0,4.218228149E-1,9.810127602E0
3.164771804E1,-3.158432007E-2,-9.788295135E0,4.243675232E-1,9.797540866E0
3.165769104E1,-3.188369751E-2,-9.791588287E0,4.183799744E-1,9.800574451E0
3.166766404E1,-3.128494263E-2,-9.782008209E0,4.159849548E-1,9.790899184E0
3.167763804E1,-2.963836670E-2,-9.780810699E0,4.044589233E-1,9.789214646E0
3.168761104E1,-3.128494263E-2,-9.785001984E0,4.266128540E-1,9.794347405E0
3.169758404E1,-1.706451416E-2,-9.800419922E0,4.336482239E-1,9.810024089E0
3.170755604E1,-2.649490356E-2,-9.791887665E0,4.242178345E-1,9.801108447E0
3.171752904E1,-2.095642090E-2,-9.797725525E0,4.296066284E-1,9.807162000E0
3.172750204E1,-1.137634277E-2,-9.786349182E0,4.314028931E-1,9.795859747E0
3.173747404E1,-1.601669312E-2,-9.801767120E0,4.218228149E-1,9.810852649E0
3.174744704E1,-4.026626587E-2,-9.793085175E0,4.083508301E-1,9.801677867E0
3.175742004E1,-4.251159668E-2,-9.808952179E0,4.213737488E-1,9.818090747E0
3.176739304E1,-3.353027344E-2,-9.797725525E0,4.323010254E-1,9.807315327E0
3.177736504E1,-1.691482544E-2,-9.795480194E0,4.447251892E-1,9.805585084E0
3.178733804E1,-1.571731567E-2,-9.789342957E0,4.221221924E-1,9.798452414E0
3.179731004E1,-6.735992432E-3,-9.799222412E0,4.141886902E-1,9.807974181E0
3.180728204E1,-3.098556519E-2,-9.793683929E0,4.192781067E-1,9.802703665E0
3.181725504E1,-2.799179077E-2,-9.785151672E0,4.212240601E-1,9.794253749E0
3.182722704E1,-3.173400879E-2,-9.787546692E0,4.120930481E-1,9.796269595E0
3.183719904E1,-3.891906738E-2,-9.790690155E0,4.037104797E-1,9.799087231E0
3.184717204E1,-2.185455322E-2,-9.793534241E0,4.111949158E-1,9.802187093E0
3.185714404E1,-2.095642090E-2,-9.781858521E0,4.135899353E-1,9.790620610E0
3.186711604E1,-2.080673218E-2,-9.785001984E0,4.150868225E-1,9.793824269E0
3.187708904E1,-1.466949463E-2,-9.783954163E0,4.192781067E-1,9.792944827E0
3.188706204E1,-3.008743286E-2,-9.775571594E0,3.977229309E-1,9.783705268E0
3.189703604E1,-4.266128540E-2,-9.788744202E0,4.052073669E-1,9.797220322E0
3.190700904E1,-4.116439819E-2,-9.808054047E0,4.170327759E-1,9.817002344E0
3.191698204E1,-2.978805542E-2,-9.797276459E0,4.396357727E-1,9.807180683E0
3.192695504E1,-4.191284180E-3,-9.793234863E0,4.340972900E-1,9.802851989E0
3.193692704E1,-7.783813477E-3,-9.792935486E0,4.370910645E-1,9.802688132E0
3.194690004E1,-1.451980591E-2,-9.798623657E0,4.342469788E-1,9.808251977E0
3.195687204E1,-1.811233521E-2,-9.778565369E0,4.233197021E-1,9.787740715E0
3.196684404E1,-3.203338623E-2,-9.798024902E0,4.258644104E-1,9.807327802E0
3.197681704E1,-3.936813354E-2,-9.771829376E0,4.261637878E-1,9.781197001E0
3.198678904E1,-3.712280273E-2,-9.774074707E0,4.228706360E-1,9.783288509E0
3.199676104E1,-2.814147949E-2,-9.782906342E0,4.266128540E-1,9.792244225E0
3.200673304E1,-2.275268555E-2,-9.792037354E0,4.156855774E-1,9.800883007E0
3.201670504E1,-3.233276367E-2,-9.807006226E0,4.219725037E-1,9.816133521E0
3.202667704E1,-2.050735474E-2,-9.798324280E0,4.397854614E-1,9.808210362E0
3.203665004E1,-8.831634521E-3,-9.788893890E0,4.236190796E-1,9.798059743E0
3.204662204E1,-2.709365845E-2,-9.791887665E0,4.334985352E-1,9.801516163E0
3.205659404E1,-2.454895020E-2,-9.789941711E0,4.309538269E-1,9.799453177E0
3.206656504E1,-2.679428101E-2,-9.780661011E0,4.311035156E-1,9.790193971E0
3.207653704E1,-3.502716064E-2,-9.781858521E0,4.218228149E-1,9.791012078E0
3.208650904E1,-3.233276367E-2,-9.790390778E0,4.200265503E-1,9.799449948E0
3.209648104E1,-3.697311401E-2,-9.784702606E0,4.218228149E-1,9.793860658E0
3.210645304E1,-2.005828857E-2,-9.787696381E0,4.225712585E-1,9.796834654E0
3.211642604E1,-2.978805542E-2,-9.783056030E0,4.345463562E-1,9.792747477E0
3.212639904E1,-3.293151855E-2,-9.792187042E0,4.266128540E-1,9.801531007E0
3.213637204E1,-2.918930054E-2,-9.785451050E0,4.221221924E-1,9.794595010E0
3.214634404E1,-2.888992310E-2,-9.791737976E0,4.182302856E-1,9.800708331E0
3.215631704E1,-2.679428101E-2,-9.789792023E0,4.116439819E-1,9.798479298E0
3.216628858E1,-2.874023438E-2,-9.781259766E0,4.237687683E-1,9.790477444E0
3.217626158E1,-3.906875610E-2,-9.794282684E0,4.327500916E-1,9.803916172E0
3.218623458E1,-2.709365845E-2,-9.807455292E0,4.342469788E-1,9.817101599E0
3.219620858E1,-3.173400879E-2,-9.794582062E0,4.326004028E-1,9.804182165E0
3.220618158E1,-3.173400879E-2,-9.787846069E0,4.174818420E-1,9.796796865E0
3.221615558E1,-2.948867798E-2,-9.789342957E0,4.242178345E-1,9.798574686E0
3.222612958E1,-3.098556519E-2,-9.799521790E0,4.182302856E-1,9.808491422E0
3.223610358E1,-3.308120728E-2,-9.785900116E0,4.161346436E-1,9.794799819E0
3.224607658E1,-3.412902832E-2,-9.785750427E0,4.194277954E-1,9.794794326E0
3.225604958E1,-3.817062378E-2,-9.797575836E0,4.324507141E-1,9.807189347E0
3.226602258E1,-2.574645996E-2,-9.797575836E0,4.221221924E-1,9.806698848E0
3.227599558E1,-3.053649902E-2,-9.781259766E0,4.168830872E-1,9.790187260E0
3.228596858E1,-1.975891113E-2,-9.789941711E0,4.291575623E-1,9.799363517E0
3.229594158E1,-2.050735474E-2,-9.792935486E0,4.149371338E-1,9.801743662E0
3.230591558E1,-3.682342529E-2,-9.793384552E0,4.234693909E-1,9.802604923E0
3.231588858E1,-2.784210205E-2,-9.777517548E0,4.204756165E-1,9.786594112E0
3.232585958E1,-4.011657715E-2,-9.799821167E0,4.041595459E-1,9.808233744E0
3.233582758E1,-2.559677124E-2,-9.775272217E0,4.093986511E-1,9.783874967E0
3.234579558E1,-2.649490356E-2,-9.787247314E0,4.451742554E-1,9.797402313E0
3.235576458E1,-9.580078125E-3,-9.791588287E0,4.287084961E-1,9.800973622E0
3.236573258E1,-1.092727661E-2,-9.786947937E0,4.385879517E-1,9.796776445E0
3.237570058E1,-2.320175171E-2,-9.777667236E0,4.164340210E-1,9.786558752E0
3.238566858E1,-1.272354126E-2,-9.799372101E0,4.173321533E-1,9.808262924E0
3.239563758E1,-9.879455566E-3,-9.793534241E0,4.258644104E-1,9.802794042E0
3.240560658E1,-2.320175171E-2,-9.772877197E0,4.064048767E-1,9.781351234E0
3.241557458E1,-2.903961182E-2,-9.798923035E0,4.231700134E-1,9.808099143E0
3.242554258E1,-1.422042847E-2,-9.778265991E0,4.179309082E-1,9.787203598E0
3.243551158E1,-2.799179077E-2,-9.818981323E0,4.336482239E-1,9.828592399E0
3.244548058E1,-8.382568359E-3,-9.768236847E0,4.314028931E-1,9.777762005E0
3.245544958E1,-3.353027344E-2,-9.798473969E0,4.420307922E-1,9.808496705E0
3.246541858E1,-4.101470947E-2,-9.782008209E0,4.257147217E-1,9.791353320E0
3.247538758E1,-3.293151855E-2,-9.792037354E0,4.311035156E-1,9.801577947E0
3.248535558E1,-4.266128540E-2,-9.783954163E0,4.267625427E-1,9.793350055E0
3.249532558E1,-2.380050659E-2,-9.796827393E0,4.224215698E-1,9.805959076E0
3.250529358E1,-2.634521484E-2,-9.790241089E0,4.209246826E-1,9.799321009E0
3.251526258E1,-2.814147949E-2,-9.779912567E0,4.126918030E-1,9.788656511E0
3.252523258E1,-2.574645996E-2,-9.779613190E0,4.308041382E-1,9.789131178E0
3.253520358E1,-3.293151855E-2,-9.799671478E0,4.385879517E-1,9.809536429E0
3.254517258E1,-1.901046753E-2,-9.784103851E0,4.423301697E-1,9.794115864E0
3.255514158E1,-2.170486450E-2,-9.773775330E0,4.252656555E-1,9.783046876E0
3.256511158E1,-3.098556519E-2,-9.784103851E0,4.320016479E-1,9.793685399E0
3.257507958E1,-2.903961182E-2,-9.781708832E0,4.351451111E-1,9.791425955E0
3.258504858E1,-3.936813354E-2,-9.783505096E0,4.297563171E-1,9.793018550E0
3.259501758E1,-3.577560425E-2,-9.781708832E0,4.090992737E-1,9.790325315E0
3.260498558E1,-3.203338623E-2,-9.801617432E0,4.141886902E-1,9.810417050E0
3.261495458E1,-3.023712158E-2,-9.786049805E0,4.257147217E-1,9.795351861E0
3.262492458E1,-2.155517578E-2,-9.773775330E0,4.050576782E-1,9.782188944E0
3.263489358E1,-1.766326904E-2,-9.793085175E0,4.189787292E-1,9.802059600E0
3.264486258E1,-3.113525391E-2,-9.789792023E0,4.299060059E-1,9.799276322E0
3.265483158E1,-4.221221924E-2,-9.793833618E0,4.279600525E-1,9.803270302E0
3.266480158E1,-2.080673218E-2,-9.804162140E0,4.171824646E-1,9.813056068E0
3.267477058E1,-2.230361938E-2,-9.784552917E0,4.194277954E-1,9.793563852E0
3.268474058E1,-2.739303589E-2,-9.779463501E0,4.158352661E-1,9.788338762E0
3.269471058E1,-3.787124634E-2,-9.784403229E0,4.141886902E-1,9.793239150E0
3.270467858E1,-2.859054565E-2,-9.773925018E0,4.272116089E-1,9.783298904E0
3.271464858E1,-2.290237427E-2,-9.793384552E0,4.195774841E-1,9.802395155E0
3.272461658E1,-3.353027344E-2,-9.795180817E0,4.346960449E-1,9.804878998E0
3.273458558E1,-1.826202393E-2,-9.794282684E0,4.079017639E-1,9.802789942E0
3.274455458E1,-3.592529297E-2,-9.795929260E0,4.180805969E-1,9.804912651E0
3.275452358E1,-2.814147949E-2,-9.795629883E0,4.216731262E-1,9.804741963E0
3.276449258E1,-1.586700439E-2,-9.784702606E0,4.053570557E-1,9.793108352E0
3.277446058E1,-3.038681030E-2,-9.803264008E0,4.248165894E-1,9.812511284E0
3.278442958E1,-2.619552612E-2,-9.787696381E0,4.278103638E-1,9.797076521E0
3.279439758E1,-1.975891113E-2,-9.794881439E0,4.393363953E-1,9.804749323E0
3.280436658E1,-1.451980591E-2,-9.813592529E0,4.252656555E-1,9.822813244E0
3.281433558E1,-1.122665405E-2,-9.788444824E0,4.198768616E-1,9.797452459E0
3.282430358E1,-5.837860107E-3,-9.805060272E0,4.376898193E-1,9.814826203E0
3.283427358E1,-1.541793823E-2,-9.777667236E0,4.198768616E-1,9.786690497E0
3.284424258E1,-2.140548706E-2,-9.778565369E0,4.203259277E-1,9.787618339E0
3.285421258E1,-4.460723877E-2,-9.793683929E0,4.200265503E-1,9.802788227E0
3.286418258E1,-4.819976807E-2,-9.782457275E0,4.161346436E-1,9.791422859E0
3.287415158E1,-3.158432007E-2,-9.792037354E0,3.972738647E-1,9.800143857E0
3.288412058E1,-1.601669312E-2,-9.777517548E0,4.098477173E-1,9.786116752E0
3.289408958E1,-2.185455322E-2,-9.788744202E0,4.334985352E-1,9.798362702E0
3.290405858E1,-1.407073975E-2,-9.800719299E0,4.282594299E-1,9.810081697E0
3.291402758E1,-2.619552612E-2,-9.792486420E0,4.305047607E-1,9.801979945E0
3.292399758E1,-1.960922241E-2,-9.794282684E0,4.409829712E-1,9.804224794E0
3.293396658E1,-3.472778320E-2,-9.788444824E0,4.296066284E-1,9.797929371E0
3.294393558E1,-4.999603271E-2,-9.794731750E0,4.291575623E-1,9.804256519E0
3.295390458E1,-3.143463135E-2,-9.791139221E0,4.201762390E-1,9.800201195E0
3.296387258E1,-3.637435913E-2,-9.790839844E0,4.107458496E-1,9.799519381E0
3.297384158E1,-3.158432007E-2,-9.803563385E0,4.288581848E-1,9.812989960E0
3.298381058E1,-2.380050659E-2,-9.798623657E0,4.257147217E-1,9.807896057E0
3.299377958E1,-2.350112915E-2,-9.798923035E0,4.267625427E-1,9.808239965E0
3.300374958E1,-2.724334717E-2,-9.788594513E0,4.237687683E-1,9.797801014E0
3.301371958E1,-2.724334717E-2,-9.795180817E0,4.240681458E-1,9.804394077E0
3.302368858E1,-2.170486450E-2,-9.793683929E0,4.191284180E-1,9.802672321E0
3.303365958E1,-2.664459229E-2,-9.791288910E0,4.315525818E-1,9.800830887E0
